date,wla,global_lei,global_lei_8m,pct_g20_rising,cb_net_cutters,usmlei
2016-04-30,15.928414792700499,99.611,-0.6424862320268829,47.05882352941176,15.789473684210531,4.57277528421743
2016-05-31,16.38317612045982,99.60897,-0.5371196468106518,58.82352941176471,15.789473684210531,3.7436669477742424
2016-06-30,19.46783865506523,99.62309,-0.40950045179374683,64.70588235294117,18.42105263157895,2.729742608867568
2016-07-31,31.40224310711775,99.65578,-0.2595486356793657,64.70588235294117,21.052631578947366,7.634088918810782
2016-08-31,35.79797405353576,99.71385,-0.07977471137297698,76.47058823529412,21.052631578947366,7.567200823765458
2016-09-30,40.87765890305524,99.80199,0.1338735723239779,76.47058823529412,21.052631578947366,11.11110580942178
2016-10-31,35.40486010513615,99.91355,0.3663022457465246,88.23529411764706,21.794871794871796,11.034338572668265
2016-11-30,35.826560213168015,100.0394,0.5991489504669829,88.23529411764706,21.794871794871796,13.441429055101718
2016-12-31,40.73193401444221,100.1619,0.7974800222747831,82.35294117647058,26.923076923076927,16.431343686200243
2017-01-31,52.02550226645266,100.2643,0.9299460129186059,82.35294117647058,29.487179487179482,19.147350075323903
2017-02-28,53.5004474403107,100.3456,0.9974812157240507,88.23529411764706,29.487179487179482,21.973829762768666
2017-03-31,41.163575035586895,100.4109,1.0133550787813732,88.23529411764706,29.487179487179482,21.41233299515308
2017-04-30,38.38627223459619,100.4683,0.9982501572972637,82.35294117647058,24.35897435897436,21.555537940048872
2017-05-31,42.395280508555864,100.527,0.9739064543147009,82.35294117647058,26.923076923076927,22.757169717430095
2017-06-30,41.88018042738842,100.5905,0.9490688131451321,82.35294117647058,29.487179487179482,20.522309613212883
2017-07-31,36.42268756320089,100.6599,0.9275379784681235,70.58823529411765,28.947368421052634,17.142159836102916
2017-08-31,35.2966800974918,100.7368,0.914228917025369,64.70588235294117,26.315789473684216,18.814642651663846
2017-09-30,33.95625696169235,100.8116,0.8941492414906662,64.70588235294117,26.315789473684216,16.890106773872546
2017-10-31,39.66245424362968,100.8771,0.8590004533169662,64.70588235294117,26.923076923076927,19.600472758948243
2017-11-30,40.59041232423394,100.925,0.7985718550935275,64.70588235294117,21.794871794871796,20.56178194080422
2017-12-31,41.741601986744335,100.9512,0.7103000419732552,47.05882352941176,21.794871794871796,22.08301509685653
2018-01-31,39.820485151059145,100.959,0.6031555831191184,35.294117647058826,19.23076923076923,21.71004012260989
2018-02-28,32.97093561628314,100.9495,0.478937902568461,35.294117647058826,19.23076923076923,22.943417119952247
2018-03-31,30.507180861917938,100.9102,0.31415237435277277,17.647058823529413,15.789473684210531,21.961117207885614
2018-04-30,28.703738327019746,100.8423,0.11322280049341771,17.647058823529413,13.157894736842103,20.091291007628058
2018-05-31,26.251490567651512,100.758,-0.09827233376536526,11.76470588235294,7.8947368421052655,22.194590619959282
2018-06-30,24.689183491746483,100.6595,-0.31364312761895974,11.76470588235294,5.263157894736848,20.85890330418826
2018-07-31,25.04281896839721,100.5484,-0.5271457104204558,17.647058823529413,5.263157894736848,20.102792740027017
2018-08-31,28.10471406777562,100.4246,-0.7362513630144747,5.88235294117647,5.263157894736848,17.87295475588191
2018-09-30,27.103538603519283,100.267,-0.9764846690901834,11.76470588235294,0.0,18.13848299767548
2018-10-31,15.325602128699742,100.1214,-1.1596489801620038,17.647058823529413,-2.631578947368424,12.896652748514349
2018-11-30,12.247662590652988,100.0015,-1.26415950827203,35.294117647058826,-7.8947368421052655,6.887046543007237
2018-12-31,4.445062490745745,99.86787,-1.368477792620098,35.294117647058826,-10.526315789473683,5.624110334885869
2019-01-31,8.573795844593903,99.72439,-1.4667715850615082,29.411764705882355,-13.157894736842108,4.553281691972428
2019-02-28,16.56212991402046,99.64188,-1.4310636097156646,47.05882352941176,-10.526315789473683,2.3843240644653294
2019-03-31,23.834493364258808,99.5707,-1.363515561452914,47.05882352941176,-13.157894736842108,2.793670700284392
2019-04-30,30.195444622951122,99.50936,-1.2729453983296821,35.294117647058826,-13.157894736842108,5.8979068663400245
2019-05-31,21.10919882700397,99.43143,-1.2135625487181727,29.411764705882355,-3.8461538461538436,4.532177924214789
2019-06-30,25.523568761128647,99.34359,-1.1732011846594048,35.294117647058826,2.631578947368418,1.383902396454266
2019-07-31,26.298090193967656,99.26103,-1.1246567987410714,29.411764705882355,15.789473684210531,2.312503938184371
2019-08-31,22.879828271318093,99.19482,-1.0502405521559837,29.411764705882355,23.684210526315784,-0.3344827959775123
2019-09-30,24.624670467588267,99.06548,-1.100824952229189,17.647058823529413,28.947368421052634,-0.6237136839592903
2019-10-31,32.4164076911923,98.97793,-1.0787252949736086,35.294117647058826,28.947368421052634,-0.10523013391589675
2019-11-30,37.211205556607695,98.97611,-0.9070630385827343,41.17647058823529,28.947368421052634,3.854596277385069
2019-12-31,41.67579039521539,98.96792,-0.7648711471482272,41.17647058823529,26.315789473684216,1.0252606927587093
2020-01-31,38.784593175253725,98.93382,-0.6896736924085047,52.94117647058824,28.947368421052634,2.1413099204924055
2020-02-29,25.20413437641362,98.86993,-0.6864389657070546,23.52941176470588,28.947368421052634,3.3256117597695565
2020-03-31,-104.23410328214392,96.58498,-4.768322054825219,5.88235294117647,39.473684210526315,-21.90966766260957
2020-04-30,-242.76710985491457,91.3428,-13.69153240117339,11.76470588235294,42.10526315789473,-54.2019247910774
2020-05-31,-121.87663184270522,93.51551,-9.186724337033283,82.35294117647058,42.10526315789473,-33.27015982497848
2020-06-30,-93.0909124506913,96.13468,-3.1010791552665466,94.11764705882352,42.10526315789473,-9.816042153641114
2020-07-31,-72.10808071033527,97.541,-0.09366464052078527,88.23529411764706,42.10526315789473,-4.749314989234229
2020-08-31,-41.598605941910805,98.0974,1.3383922155720853,94.11764705882352,42.10526315789473,2.8302156857073513
2020-09-30,9.084958956985924,98.37415,1.950411691743767,88.23529411764706,39.473684210526315,5.00841522892137
2020-10-31,36.94961124291871,98.63027,2.622157486731112,94.11764705882352,39.473684210526315,12.27559461875622
2020-11-30,47.10829435929294,98.96292,3.3326272563541295,94.11764705882352,36.8421052631579,16.449049876660343
2020-12-31,50.84796964919324,99.37069,4.134418206924082,94.11764705882352,36.8421052631579,16.686398373147856
2021-01-31,51.145813155608195,99.67313,4.64336403305235,88.23529411764706,36.8421052631579,22.56666041237875
2021-02-28,60.976383635316054,100.1589,5.446974934601869,88.23529411764706,36.8421052631579,26.031600572377986
2021-03-31,97.56881403150439,100.5812,6.696607815861739,88.23529411764706,31.57894736842105,44.22580174024581
2021-04-30,81.82171453173473,100.9017,6.023108924109394,94.11764705882352,31.57894736842105,62.67861235090561
2021-05-31,76.20555394689178,101.1222,4.093390118704733,76.47058823529412,28.947368421052634,57.28192726565553
2021-06-30,78.39240438347585,101.2625,2.798354999477141,76.47058823529412,21.052631578947366,45.86583504269371
2021-07-31,64.89494755939654,101.3228,1.990367510403047,64.70588235294117,18.42105263157895,40.703143015753604
2021-08-31,59.125959304144494,101.3141,1.085857674452484,58.82352941176471,13.157894736842103,36.53642866375084
2021-09-30,65.3491101484567,101.2,0.5502878090187977,41.17647058823529,13.157894736842103,35.248396443423374
2021-10-31,63.79589639114051,101.1,0.1160635615575103,29.411764705882355,5.263157894736848,33.010833397225035
2021-11-30,46.327596304811124,100.9,-0.3907575017634741,23.52941176470588,2.631578947368418,32.00359275280556
2021-12-31,41.386602406160996,100.8,-0.7736472744325056,23.52941176470588,0.0,28.033000921132487
2022-01-31,33.70748592999335,100.6,-1.1217964549112764,17.647058823529413,0.0,21.946653496877346
2022-02-28,29.26511159556882,100.4,-1.4490974630392799,17.647058823529413,0.0,22.93495681374965
2022-03-31,27.277654059752567,100.2,-1.7465343608603519,5.88235294117647,-10.526315789473683,18.52165017978587
2022-04-30,8.580089824954351,100.0,-1.9984540813244536,5.88235294117647,-14.102564102564102,13.018195216622964
2022-05-31,-0.452275799278711,99.69965,-2.185342293378582,5.88235294117647,-26.315789473684216,3.2137178754120947
2022-06-30,-10.443202324591716,99.47699,-2.320285794218691,5.88235294117647,-28.947368421052634,-3.2366099562405113
2022-07-31,-8.944356294902086,99.27964,-2.371422893891733,5.88235294117647,-34.21052631578947,-5.871040412984942
2022-08-31,-11.859123739693569,99.11762,-2.340740071107234,0.0,-39.473684210526315,-7.653543678435047
2022-09-30,-20.909231366800807,98.98572,-2.2490643880010452,11.76470588235294,-42.10526315789473,-13.797684325789245
2022-10-31,-26.992999902267425,98.86669,-1.9377756620500293,35.294117647058826,-42.10526315789473,-18.408780289206245
2022-11-30,-19.731789196229965,98.80397,-1.5914024529154318,41.17647058823529,-42.10526315789473,-18.20651944755575
2022-12-31,-23.584442889927015,98.88329,-1.1549418915947882,47.05882352941176,-42.10526315789473,-21.322812085081587
2023-01-31,-14.334839009198962,99.00114,-0.6809841229319602,41.17647058823529,-42.10526315789473,-15.29741432652164
2023-02-28,-14.243050569844918,99.27944,-0.1897436156760932,41.17647058823529,-42.10526315789473,-15.763201878935654
2023-03-31,-22.538889829476624,99.42054,0.3262485533492878,64.70588235294117,-42.10526315789473,-15.794206557485907
2023-04-30,-9.596162311557038,99.55612,0.6782218452186868,58.82352941176471,-42.10526315789473,-18.31254129340456
2023-05-31,-8.671467108265723,99.68668,0.9642572587941061,70.58823529411765,-42.10526315789473,-14.92937932283687
2023-06-30,2.576686646707831,99.78965,1.1414644163398862,47.05882352941176,-44.73684210526316,-12.940191441495958
2023-07-31,3.274335830834853,99.86786,1.2202721049401504,47.05882352941176,-44.73684210526316,-16.291648600335012
2023-08-31,-2.2143539968639043,99.91039,1.1884871946627413,52.94117647058824,-42.10526315789473,-18.002995766157753
2023-09-30,8.57993241494971,99.91658,1.0256713765859615,47.05882352941176,-36.8421052631579,-18.240464816335464
2023-10-31,4.627089839234074,99.90377,0.8414620299045623,58.82352941176471,-34.21052631578947,-20.934201079148288
2023-11-30,6.852349447262017,99.89034,0.7988136752822754,70.58823529411765,-34.21052631578947,-15.435905533775959
2023-12-31,20.362999441788908,99.88474,0.5892891337399959,70.58823529411765,-26.315789473684216,-11.86596844770446
2024-01-31,14.680814000632076,99.88879,0.3936045545337379,70.58823529411765,-23.68421052631579,-10.937681637588707
2024-02-29,19.915213555920978,99.86478,0.21257749450074925,70.58823529411765,-23.68421052631579,-8.477195683373516
2024-03-31,26.163711682546996,99.86855,0.05747382754836394,76.47058823529412,-18.42105263157895,-2.8204481872187444
2024-04-30,18.097193273447893,99.86455,-0.08021753137144572,82.35294117647058,-18.42105263157895,-1.6540201290881322
2024-05-31,21.27346454973163,99.75871,-0.18517348501808328,76.47058823529412,-15.789473684210526,-5.351596377855524
2024-06-30,19.26147062726037,99.80053,-0.24188345899636943,76.47058823529412,-2.631578947368424,-7.473741628370255
2024-07-31,15.732596951375719,99.8037,-0.22851041808250727,76.47058823529412,0.0,-4.696640959725291
2024-08-31,22.912786167707136,99.83984,-0.08317070192627796,70.58823529411765,7.8947368421052655,-5.464369075377574
2024-09-30,31.801745160039108,99.91319,0.06326418939359257,64.70588235294117,21.052631578947366,-4.2362352779029155
2024-10-31,38.05762833875849,100.0153,0.2499778792282541,64.70588235294117,26.923076923076927,1.2365133456570288
2024-11-30,31.41936782394861,100.1283,0.43885794084654606,58.82352941176471,29.487179487179482,5.168346761333119
2024-12-31,21.47165895537521,100.234,0.606544041016079,64.70588235294117,32.05128205128205,3.0972811209579483
2025-01-31,19.672028988513134,100.3177,0.7188618705640408,64.70588235294117,32.05128205128205,0.8386517232679804
2025-02-28,17.363228050219863,100.3773,0.7705601556369714,64.70588235294117,37.17948717948718,-2.3685096948278503
2025-03-31,11.114072235186338,100.4117,0.7627586099378902,70.58823529411765,36.8421052631579,-3.649384427124084
2025-04-30,6.928157082852759,100.401,0.7259115804492637,76.47058823529412,34.210526315789465,-5.463189823830995
2025-05-31,10.185791299277948,100.4441,0.7165538338319521,76.47058823529412,34.210526315789465,-2.415183527855636
2025-06-30,9.149489330884993,100.0266,0.08065636297105527,82.35294117647058,39.473684210526315,1.8834670787590948
2025-07-31,12.449037894235598,100.0596,0.1153291364951059,88.23529411764706,44.5945945945946,2.0761533951091513
2025-08-31,10.205332388390264,100.111,0.17837177660553039,88.23529411764706,44.5945945945946,1.1853244356847725
2025-09-30,11.44328842965314,100.1781,0.25621720371475476,94.11764705882352,44.5945945945946,-0.5244428592884067
2025-10-31,12.151238648888128,100.2608,0.3614392994471416,88.23529411764706,44.5945945945946,-0.23262209569890469
2025-11-30,6.17377595822423,100.3614,0.49903805676375157,88.23529411764706,44.5945945945946,-4.441089719509267
2025-12-31,10.13696705264547,100.4776,0.6621993171930853,94.11764705882352,44.5945945945946,-4.24907057888682
2026-01-31,10.978590257604028,100.4958,0.7463460520112903,94.11764705882352,44.44444444444444,0.015374340542687381
2026-02-28,10.312934320483661,100.6007,0.8714309792544839,88.23529411764706,38.23529411764706,0.804098921188579
2026-03-31,9.76614545273488,,,,,
2026-04-30,23.289728897510393,,,,,
